date,code,name,p_close,open,high,low,close,volume,売買代金,値幅制限,時価総額_百万円,発行済株式数,配当利回り,配当,per,pbr,eps,bps,最低購入代金,単元株数,年初来高値,年初来安値,信用買残,信用買残前週比,信用売残,信用売残前週比,貸借倍率,get
05/14,2207,名糖産業(株),"1,512","1,529","1,534","1,519","1,520","7,800","11,898","1,112～1,912","26,243","17,265,000",1.58,24.00,28.53,0.55,53.27,"2,739.08","152,000",100,"1,662","1,401","5,400",0,"5,700",0,0.95,2021/05/16 12:29:34
05/14,2208,(株)ブルボン,"2,162","2,190","2,220","2,180","2,210","13,700","30,196","1,662～2,662","61,217","27,700,000",1.13,25.00,16.59,1.05,133.20,"2,104.61","221,000",100,"2,323","1,985","39,000","-2,600",0,0,0.00,2021/05/16 12:29:22
05/14,2209,井村屋グループ(株),"2,333","2,369","2,423","2,349","2,395","14,400","34,492","1,833～2,833","31,341","13,086,200",1.00,24.00,38.22,1.94,62.67,"1,235.98","239,500",100,"2,789","2,333","3,900",+900,400,-200,9.75,2021/05/16 12:29:21
05/14,2211,(株)不二家,"2,116","2,133","2,170","2,133","2,160","21,900","47,197","1,616～2,616","55,695","25,784,659",0.69,15.00,42.82,1.14,50.44,"1,893.16","216,000",100,"2,432","2,113","61,700",+900,"7,400","-1,300",8.34,2021/05/16 12:29:20
05/14,2212,山崎製パン(株),"1,724","1,717","1,747","1,711","1,742","857,000","1,485,927","1,324～2,124","383,733","220,282,860",1.26,22.00,37.10,1.15,46.95,"1,518.92","174,200",100,"2,145","1,668","320,600","+5,400","133,500","-1,800",2.40,2021/05/16 12:29:14
05/14,2215,第一屋製パン(株),954,960,963,952,952,"2,000","1,910","804～1,104","6,597","6,929,900",0.00,0.00,329.41,0.81,2.89,"1,162.10","95,200",100,991,950,"5,100",-100,"1,600",+700,3.19,2021/05/16 12:29:12
05/14,2216,カンロ(株),"1,473","1,468","1,479","1,468","1,479","3,900","5,747","1,173～1,773","11,326","7,657,802",2.03,30.00,17.68,0.94,83.67,"1,577.29","147,900",100,"1,590","1,457","5,600","-1,800",0,0,0.00,2021/05/16 12:26:40
05/14,2217,モロゾフ(株),"5,230","5,230","5,320","5,230","5,290","2,000","10,548","4,230～6,230","19,410","3,669,226",1.13,60.00,37.20,1.11,142.22,"4,772.41","529,000",100,"6,050","5,230","1,700",+500,"2,000",-200,0.85,2021/05/16 12:31:33
05/14,2218,日糧製パン(株),"2,045","2,044","2,044","2,044","2,044",100,204,"1,545～2,545","4,300","2,103,948",0.73,15.00,42.79,0.89,47.77,"2,291.95","204,400",100,"2,400","2,021",---,(,--/--,),(,2021/05/16 12:31:20
05/14,2220,亀田製菓(株),"4,580","4,585","4,610","4,550","4,550","34,400","157,178","3,880～5,280","101,550","22,318,650",1.19,54.00,20.41,1.65,222.92,"2,761.24","455,000",100,"5,030",更新,"21,400",+600,300,+200,71.33,2021/05/16 12:31:19
05/14,2221,岩塚製菓(株),"4,230","4,195","4,205","4,150","4,200","6,000","25,086","3,530～4,930","25,179","5,995,000",0.71,30.00,15.69,0.42,267.68,"10,003.23","420,000",100,"4,610",更新,"7,400",0,0,0,0.00,2021/05/16 12:31:18
05/14,2222,寿スピリッツ(株),"6,120","6,070","6,180","5,860","6,030","134,400","813,748","5,120～7,120","187,663","31,121,520",---,(,--:--,05/14,BPS,最低購入代金,単元株数,"7,920",年初来安値,※参考指標のリンクは、IFIS株予報のページへ移動します。,"117,400","+26,300","111,100","-1,800",1.06,2021/05/16 12:31:12
05/14,2224,(株)コモ,"2,600","2,594","2,606","2,594","2,602","1,200","3,120","2,100～3,100","9,445","3,630,000",0.27,7.00,43.05,4.86,60.44,534.88,"260,200",100,"2,794","2,537","3,600",-200,0,0,0.00,2021/05/16 12:31:09
05/14,2226,(株)湖池屋,"5,000","5,000","5,020","5,000","5,010",800,"4,008","4,000～6,000","26,728","5,335,000",0.90,45.00,28.13,2.01,178.10,"2,487.21","501,000",100,"5,170","4,970","4,300",+100,"4,300",0,1.00,2021/05/16 12:31:08
05/14,2229,カルビー(株),"2,632","2,629","2,678","2,629","2,673","1,144,600","3,051,322","2,132～3,135","357,994","133,929,800",1.95,52.00,19.85,2.04,134.69,"1,312.24","267,300",100,"3,275","2,571","511,300","-34,400","180,500","-8,700",2.83,2021/05/16 12:31:06
05/14,2264,森永乳業(株),"6,160","6,190","6,440","6,130","6,430","351,200","2,232,899","5,160～7,160","320,434","49,834,143",1.09,70.00,9.01,1.60,713.31,"4,028.36","643,000",100,更新,用語,"24,500","-1,200","40,500","-2,000",0.60,2021/05/16 12:31:05
05/14,2266,六甲バター(株),"1,508","1,523","1,571","1,512","1,546","36,200","55,892","1,108～1,908","33,165","21,452,125",1.29,20.00,20.08,1.07,76.99,"1,449.66","154,600",100,"1,884","1,505","12,800","-1,200","2,400",+600,5.33,2021/05/16 12:31:04
05/14,2267,(株)ヤクルト本社,"5,370","5,370","5,730","5,350","5,650","1,048,900","5,867,713","4,370～6,370","966,407","171,045,418",0.92,52.00,22.65,2.31,255.53,"2,523.81","565,000",100,"5,890","5,050","376,600","+5,200","43,400","-1,700",8.68,2021/05/16 12:31:03
05/14,2268,Ｂ－Ｒ　サーティワン　アイスクリーム(株),"4,025","4,025","4,030","4,015","4,025","1,100","4,429","3,325～4,725","38,819","9,644,554",0.75,30.00,84.31,4.01,47.74,"1,003.43","402,500",100,更新,用語,"2,800",+200,0,0,0.00,2021/05/16 12:31:02
05/14,2269,明治ホールディングス(株),"6,700","6,710","6,860","6,710","6,860","496,800","3,379,948","5,700～7,700","1,047,408","152,683,400",2.19,150.00,15.08,1.67,454.90,"4,099.35","686,000",100,"7,430","6,610","374,000","+28,900","54,200","+7,900",6.90,2021/05/16 12:30:51
05/14,2270,雪印メグミルク(株),"2,225","2,275","2,324","2,259","2,303","339,600","778,990","1,725～2,725","162,942","70,751,855",2.17,50.00,12.44,0.80,185.10,"2,890.65","230,300",100,"2,448","2,136","122,600","+12,800","8,200",+400,14.95,2021/05/16 12:30:37
05/14,2281,プリマハム(株),"3,170","3,230","3,255","3,215","3,235","75,300","243,741","2,470～3,870","163,446","50,524,399",2.01,65.00,15.48,1.57,208.96,"2,062.41","323,500",100,"3,705","3,095","78,200","-9,000","59,400","-2,500",1.32,2021/05/16 12:30:36
05/14,2282,日本ハム(株),"4,655","4,700","4,750","4,685","4,730","435,300","2,054,267","3,955～5,360","486,996","102,958,904",2.11,100.00,16.11,1.11,293.62,"4,243.70","473,000",100,"5,100","4,235","31,100","-6,700","63,600",-300,0.49,2021/05/16 12:30:34
05/14,2286,林兼産業(株),619,620,639,618,618,"9,500","5,971",519～719,"5,506","8,910,000",2.43,15.00,4.08,0.60,53.35,"1,058.83","61,800",100,690,571,"100,100","+5,900",800,-400,125.13,2021/05/16 12:30:33
05/14,2288,丸大食品(株),"1,687","1,699","1,724","1,690","1,714","40,200","68,790","1,287～2,087","45,431","26,505,581",1.75,30.00,36.28,0.56,47.24,"3,033.83","171,400",100,"1,825","1,657","34,700","+2,000","1,600",+300,21.69,2021/05/16 12:30:21
05/14,2291,福留ハム(株),"1,884","1,908","1,915","1,882","1,915",900,"1,706","1,484～2,284","6,511","3,400,000",0.00,0.00,(,(,2022/03,2020/03,05/14,年初来高値,21/02/22,21/01/04,"1,400",+200,"1,900",-100,0.74,2021/05/16 12:30:20
05/14,2292,Ｓ　ＦＯＯＤＳ(株),"3,215","3,245","3,300","3,230","3,265","32,800","107,210","2,515～3,915","105,354","32,267,721",2.14,70.00,12.90,1.17,253.09,"2,783.08","326,500",100,"3,955","3,205","26,100","+2,300","25,800","+3,300",1.01,2021/05/16 12:26:38
05/14,2293,滝沢ハム(株),"2,960","2,965","2,965","2,962","2,962",500,"1,482","2,460～3,460","6,226","2,102,000",0.68,20.00,33.79,1.64,87.65,"1,806.72","296,200",100,"3,330","2,960",900,0,0,0,0.00,2021/05/16 12:33:18
05/14,2294,(株)柿安本店,"2,494","2,508","2,535","2,501","2,513","13,600","34,261","1,994～2,994","31,279","12,446,700",2.98,75.00,20.24,1.78,124.19,"1,413.86","251,300",100,"2,849","2,416","18,500","+1,000","14,800",-200,1.25,2021/05/16 12:33:16
05/14,2296,伊藤ハム米久ホールディングス(株),712,722,740,720,733,"488,900","358,173",562～862,"217,961","297,355,059",3.00,22.00,13.41,0.87,54.66,843.52,"73,300",100,778,663,"91,300","+2,100","28,100",-200,3.25,2021/05/16 12:33:15
05/14,2300,(株)きょくとう,493,497,500,494,500,"3,800","1,893",413～573,"2,776","5,551,230",1.20,6.00,52.63,0.97,9.50,515.04,"50,000",100,552,486,"6,000","+1,100",0,0,0.00,2021/05/16 12:33:10
05/14,2301,(株)学情,"1,342","1,350","1,377","1,342","1,368","35,000","47,747","1,042～1,642","21,286","15,560,000",2.41,33.00,17.23,1.86,79.41,735.61,"136,800",100,"1,667","1,248","74,200","+4,000","22,900","-17,800",3.24,2021/05/16 12:33:09
05/14,2303,(株)ドーン,"2,754","2,768","2,810","2,751","2,810","36,800","102,443","2,254～3,255","9,273","3,300,000",0.43,12.00,39.73,5.03,70.72,558.82,"281,000",100,"4,015","2,720","418,600","-17,500","2,000",0,209.30,2021/05/16 12:33:08
05/14,2304,(株)ＣＳＳホールディングス,259,267,267,260,262,"2,300",603,179～339,"1,385","5,285,600",1.91,5.00,(,(,2021/09,2020/09,05/14,年初来高値,21/03/19,21/01/12,"116,700","-4,200","1,800",-800,64.83,2021/05/16 12:33:07
05/14,2305,(株)スタジオアリス,"2,281","2,310","2,318","2,290","2,309","42,200","97,322","1,781～2,781","39,682","17,185,650",2.17,50.00,14.80,1.55,156.03,"1,490.73","230,900",100,"2,481","1,890","29,000","-14,300","72,200","-38,700",0.40,2021/05/16 12:33:06
05/14,2307,(株)クロスキャット,980,981,"1,002",980,996,"8,300","8,244","830～1,130","9,174","9,210,960",2.21,22.00,20.14,2.07,49.45,481.52,"99,600",100,"1,263",962,"40,800","-1,800",0,0,0.00,2021/05/16 12:33:04
05/14,2309,シミックホールディングス(株),"1,530","1,551","1,599","1,550","1,551","61,500","96,539","1,130～1,930","29,350","18,923,569",1.74,27.00,17.00,1.13,91.21,"1,373.70","155,100",100,"1,800","1,332","132,200",+200,"26,800","-3,600",4.93,2021/05/16 12:33:03
05/14,2311,(株)エプコ,950,950,973,950,965,"5,900","5,687","800～1,100","8,990","9,316,000",3.11,30.00,24.02,2.06,40.17,467.35,"96,500",100,"1,013",888,"124,700","-6,600",0,0,0.00,2021/05/16 12:33:02
05/14,2315,(株)ＣＡＩＣＡ,247,247,252,229,234,"5,097,700","1,209,232",167～327,"14,861","63,507,064",---,(,倍,倍,(,(,(,株,(,(,"1,054,500","-10,928,900","240,800","-671,600",4.38,2021/05/16 12:33:00
05/14,2317,(株)システナ,"1,766","1,791","1,813","1,751","1,794","402,200","719,554","1,366～2,166","202,220","112,720,000",1.11,20.00,32.35,6.78,55.46,264.68,"179,400",100,"2,435",更新,"161,300","-4,600","57,800","-5,200",2.79,2021/05/16 12:32:55
05/14,2321,(株)ソフトフロントホールディングス,141,140,147,140,147,"145,500","20,863",91～191,"4,052","27,561,789",0.00,0.00,75.00,22.51,(,(,(,株,(,(,"1,858,500","+44,400",0,0,0.00,2021/05/16 12:32:54
05/14,2323,(株)ｆｏｎｆｕｎ,505,506,517,499,513,"23,700","12,034",405～605,"1,734","3,380,920",0.00,0.00,61.14,3.05,18.88,170.99,"51,300",100,655,450,"218,400",+700,0,0,0.00,2021/05/16 12:32:53
05/14,2325,(株)ＮＪＳ,"1,969","2,006","2,036","1,983","2,036","10,700","21,562","1,569～2,369","20,458","10,048,000",2.95,60.00,11.42,0.92,178.33,"2,208.07","203,600",100,"2,124","1,834","19,800",-700,"1,200",0,16.50,2021/05/16 12:32:31
05/14,2326,デジタルアーツ(株),"8,050","8,060","8,550","8,010","8,500","152,800","1,278,386","6,550～9,550","120,131","14,133,000",0.76,65.00,46.76,11.87,181.77,715.79,"850,000",100,"10,990",更新,"160,300","+5,800","14,700","-7,700",10.90,2021/05/16 12:32:18
05/14,2327,日鉄ソリューションズ(株),"3,065","3,105","3,160","3,105","3,115","132,400","413,271","2,365～3,765","285,026","91,501,000",1.80,56.00,16.67,1.58,186.88,"1,965.32","311,500",100,"3,810","3,030","50,300","+22,700","47,000","-4,600",1.07,2021/05/16 12:32:16
05/14,2329,(株)東北新社,690,690,694,689,689,"13,700","9,454",590～790,"32,201","46,735,334",1.16,8.00,47.42,0.44,14.53,"1,561.81","68,900",100,735,589,"83,500","-8,100",0,0,0.00,2021/05/16 12:32:16
05/14,2330,(株)フォーサイド,105,105,106,104,105,"159,100","16,729",55～155,"3,419","32,557,704",---,(,倍,倍,(,(,(,株,(,(,"2,722,500","-32,600",0,0,0.00,2021/05/16 12:32:09
05/14,2331,ＡＬＳＯＫ,"4,875","4,990","5,060","4,975","5,040","241,900","1,215,664","4,175～5,580","514,282","102,040,042",1.51,76.00,18.55,1.84,271.65,"2,741.27","504,000",100,"5,520","4,775","101,500","+12,500","128,700","+9,100",0.79,2021/05/16 12:34:07
05/14,2332,(株)クエスト,"1,658","1,501","1,569","1,450","1,569","57,700","87,896","1,258～2,058","8,610","5,487,768",2.55,40.00,16.17,1.56,97.02,"1,002.66","156,900",100,"2,290","1,170","85,600","-2,900","13,400","-2,900",6.39,2021/05/16 12:34:06
05/14,2334,(株)イオレ,"1,493","1,573","1,573","1,500","1,519","8,200","12,571","1,193～1,793","3,540","2,330,183",0.00,0.00,(,(,2022/03,----/--,05/14,年初来高値,21/02/04,21/01/04,"125,400","-2,500",0,0,0.00,2021/05/16 12:34:05
05/14,2335,(株)キューブシステム,998,"1,008","1,031",999,"1,019","63,800","65,023","848～1,148","15,570","15,279,840",1.96,20.00,16.29,2.14,62.55,476.52,"101,900",100,"1,297",985,"216,400","-4,200","13,100",-400,16.52,2021/05/16 12:34:04
05/14,2337,いちご(株),337,342,346,339,341,"1,392,300","476,683",257～417,"172,335","505,381,018",2.05,7.00,32.20,1.63,10.59,209.81,"34,100",100,367,271,"1,128,000","-143,000","1,198,900","-217,900",0.94,2021/05/16 12:34:02
05/14,2338,(株)ビットワングループ,903,905,920,894,903,"50,400","45,648","753～1,053","9,895","10,957,522",0.00,0.00,(,(,2022/02,2021/02,05/14,年初来高値,21/04/20,21/03/01,"76,300","-3,700",0,0,0.00,2021/05/16 12:34:01
05/14,2340,(株)極楽湯ホールディングス,303,305,306,302,304,"43,300","13,174",223～383,"5,643","18,562,200",0.00,0.00,(,(,),),),用語,),),"300,700","+7,200",0,0,0.00,2021/05/16 12:34:00
05/14,2341,(株)アルバイトタイムス,136,136,138,135,137,"11,000","1,498",86～186,"4,417","32,237,249",---,(,--:--,05/14,BPS,最低購入代金,単元株数,157,年初来安値,※参考指標のリンクは、IFIS株予報のページへ移動します。,"648,100","-15,900",0,0,0.00,2021/05/16 12:33:59
05/14,2342,(株)トランスジェニック,570,574,589,571,587,"340,300","197,927",470～670,"10,196","17,369,141",0.51,3.00,18.88,2.11,34.55,283.07,"58,700",100,828,442,"1,839,100","+27,800",0,0,0.00,2021/05/16 12:33:55
05/14,2344,平安レイサービス(株),888,881,881,880,881,"1,800","1,585","738～1,038","12,922","14,667,000",3.06,27.00,11.61,0.57,75.89,"1,549.80","88,100",100,900,850,"1,100",+100,0,0,0.00,2021/05/16 12:33:53
05/14,2345,(株)クシム,577,585,601,579,594,"167,100","98,717",477～677,"4,450","7,491,036",---,(,--:--,05/14,BPS,最低購入代金,単元株数,841,年初来安値,※参考指標のリンクは、IFIS株予報のページへ移動します。,"1,656,100","-43,000",0,0,0.00,2021/05/16 12:33:52
05/14,2351,(株)ＡＳＪ,"1,212","1,240","1,250","1,212","1,247","28,600","35,098","912～1,512","9,910","7,947,100",0.16,2.00,227.97,3.45,1.65,367.15,"124,700",100,"1,394",762,"302,700","+50,000",0,0,0.00,2021/05/16 12:32:08
05/14,2352,(株)エイジア,"2,137","2,136","2,148","2,064","2,136","78,700","166,902","1,637～2,637","9,425","4,412,400",1.40,30.00,25.03,4.87,85.34,438.87,"213,600",100,"2,175","1,580","203,400","+16,000",800,+800,254.25,2021/05/16 12:32:07
05/14,2353,日本駐車場開発(株),151,153,155,152,153,"732,700","112,432",101～201,"53,305","348,398,600",3.10,4.75,26.61,6.46,5.75,23.69,"15,300",100,174,136,"755,500","+10,700","157,900","-11,000",4.78,2021/05/16 12:32:05
05/14,2354,(株)ＹＥ　ＤＩＧＩＴＡＬ,586,592,597,586,590,"78,100","46,243",486～686,"10,695","18,127,200",1.69,10.00,19.45,2.67,30.34,220.93,"59,000",100,877,576,"1,036,200",+400,0,0,0.00,2021/05/16 12:32:04
05/14,2359,(株)コア,"1,410","1,410","1,439","1,410","1,414","24,900","35,450","1,110～1,710","20,976","14,834,580",2.48,35.00,12.95,1.63,109.19,865.03,"141,400",100,"1,684","1,382","113,000","-5,600","2,400","+1,500",47.08,2021/05/16 12:32:03
05/14,2370,(株)メディネット,52,54,55,53,54,"954,400","51,598",22～82,"9,425","174,535,423",0.00,0.00,(,(,2021/09,----/--,05/14,年初来高値,21/02/18,21/05/13,"14,682,100","-1,600",0,0,0.00,2021/05/16 12:32:02
05/14,2371,(株)カカクコム,"2,839","2,863","2,978","2,839","2,961","698,100","2,048,451","2,339～3,340","612,054","206,705,000",1.35,40.00,37.89,13.01,78.15,227.57,"296,100",100,"3,655","2,707","114,700","-7,100","96,600","-20,800",1.19,2021/05/16 12:32:00
05/14,2372,(株)アイロムグループ,"2,100","2,126","2,178","2,097","2,102","160,700","341,318","1,600～2,600","25,825","12,285,965",1.90,40.00,23.04,2.92,91.24,719.49,"210,200",100,"2,718","1,632","912,100","+45,200","186,800","-7,200",4.88,2021/05/16 12:32:00
05/14,2373,(株)ケア２１,845,855,890,845,872,"29,700","25,606",695～995,"12,944","14,844,000",1.72,15.00,14.66,2.07,59.47,421.53,"87,200",100,"1,222",710,"110,500","+69,400",0,0,0.00,2021/05/16 12:35:13
05/14,2374,セントケア・ホールディング(株),"1,103","1,121","1,150","1,096","1,142","117,600","132,707","803～1,403","28,511","24,965,786",1.40,16.00,18.14,2.36,77.63,487.41,"114,200",100,"1,508",834,"173,000",+300,"5,800",+200,29.83,2021/05/16 12:35:12
05/14,2375,ギグワークス(株),799,820,843,805,836,"244,500","202,219",649～949,"18,278","21,863,760",0.96,8.00,24.14,4.25,34.63,196.80,"83,600",100,"1,200",790,"1,707,100","-51,200","10,000",0,170.71,2021/05/16 12:35:05
05/14,2376,(株)サイネックス,651,652,658,651,651,"2,900","1,895",551～751,"4,212","6,470,660",1.92,12.50,35.53,0.52,54.97,"1,296.41","65,100",100,787,649,"26,300",+300,"1,600",0,16.44,2021/05/16 12:35:05
05/14,2378,(株)ルネサンス,"1,023","1,043","1,067","1,028","1,052","121,800","127,781","723～1,323","22,491","21,379,000",0.57,6.00,49.67,2.00,21.18,527.03,"105,200",100,"1,290",853,"426,600","-12,900","61,000",-700,6.99,2021/05/16 12:35:03
05/14,2379,ディップ(株),"2,915","2,913","2,945","2,861","2,919","222,300","646,018","2,415～3,415","175,549","60,140,000",2.09,61.00,32.63,5.34,89.47,547.13,"291,900",100,"3,365","2,259","127,600","-6,500","91,900","-9,300",1.39,2021/05/16 12:35:02
05/14,2384,ＳＢＳホールディングス(株),"3,000","2,972","2,977","2,887","2,905","305,600","895,164","2,300～3,700","115,381","39,718,200",1.48,43.00,13.74,2.23,211.49,"1,299.88","290,500",100,"3,065","2,370","419,700","-5,400","22,100",+400,18.99,2021/05/16 12:35:01
05/14,2385,(株)総医研ホールディングス,473,480,493,473,492,"603,200","292,716",393～553,"12,870","26,158,200",1.02,5.00,14.30,2.13,34.41,231.21,"49,200",100,694,457,"2,304,900","-57,100",0,0,0.00,2021/05/16 12:35:00
05/14,2388,(株)ウェッジホールディングス,96,96,99,96,99,"21,200","2,070",66～126,"3,544","35,794,478",0.00,0.00,(,(,),),),用語,),),"1,080,000","-4,000",0,0,0.00,2021/05/16 12:34:58
05/14,2389,(株)デジタルホールディングス,"1,818","1,938","2,005","1,921","1,955","437,500","858,853","1,418～2,218","46,564","23,817,700",---,(,倍,倍,(,(,(,株,(,(,"460,900",+900,"32,000","-4,200",14.40,2021/05/16 12:34:57
05/14,2391,(株)プラネット,"1,529","1,530","1,559","1,530","1,559",300,462,"1,129～1,929","10,341","6,632,800",2.66,41.50,22.97,2.23,67.86,699.00,"155,900",100,"1,650","1,402","5,800",-300,0,0,0.00,2021/05/16 12:34:56
05/14,2393,(株)日本ケアサプライ,"1,663","1,672","1,700","1,657","1,683","5,000","8,377","1,263～2,063","27,504","16,342,400",2.97,50.00,15.85,1.79,106.19,939.62,"168,300",100,"1,895","1,585","45,200",-500,0,0,0.00,2021/05/16 12:34:51
05/14,2395,(株)新日本科学,777,785,797,777,789,"409,400","322,964",627～927,"32,848","41,632,400",2.53,20.00,8.42,2.09,93.68,377.94,"78,900",100,更新,用語,"601,700","-17,600","166,800","-3,400",3.61,2021/05/16 12:34:49
05/14,2397,(株)ＤＮＡチップ研究所,694,697,711,696,707,"42,100","29,685",594～794,"4,093","5,789,700",0.00,0.00,(,(,2022/03,----/--,05/14,年初来高値,21/04/20,21/01/04,"552,400","-6,000",0,0,0.00,2021/05/16 12:34:48
05/14,2398,(株)ツクイホールディングス,921,921,922,921,921,"149,000","137,294","771～1,071","66,736","72,460,800",---,(,--:--,05/14,BPS,最低購入代金,単元株数,954,年初来安値,※参考指標のリンクは、IFIS株予報のページへ移動します。,"152,300","+135,100","12,600",-200,12.09,2021/05/16 12:34:29
